plant_id,source,source_record_id,scientific_name_in_master,resolution_status
PLANT-1720,BSI,1424,Populus euphratica Oliv.,BSI_ONLY
PLANT-1721,BSI,1425,Portulaca oleracea L.,MATCHED
PLANT-1721,NMPB,726,Portulaca oleracea L.,MATCHED
PLANT-1722,BSI,1426,Portulaca pilosa L.,BSI_ONLY
PLANT-1723,BSI,1427,Portulaca quadrifida L.,BSI_ONLY
PLANT-1724,BSI,1428,Potentilla anserina L.,BSI_ONLY
PLANT-1725,BSI,1429,Potentilla arbuscula D.Don,BSI_ONLY
PLANT-1726,BSI,1430,Potentilla lineata Trevir ex Reich.,BSI_ONLY
PLANT-1727,BSI,1431,Potentilla nepalensis Hook.,MATCHED
PLANT-1727,NMPB,727,Potentilla nepalensis Hook.,MATCHED
PLANT-1728,BSI,1432,Potentilla reptans L.,BSI_ONLY
PLANT-1729,BSI,1433,Potentilla sundaica (Blume) Kuntze,BSI_ONLY
PLANT-1730,BSI,1434,Potentilla supina L.,BSI_ONLY
PLANT-1731,BSI,1435,Pothos cathcartii Schott,BSI_ONLY
PLANT-1732,BSI,1436,Pothos scandens L.,MATCHED
PLANT-1732,NMPB,728,Pothos scandens L.,MATCHED
PLANT-1733,BSI,1437,Pouzolzia sanguinea (Blume) Merr.,BSI_ONLY
PLANT-1734,BSI,1438,Pouzolzia zeylanica (L.) Benn.,BSI_ONLY
PLANT-1735,BSI,1439,Prangos pabularia Lindl.,BSI_ONLY
PLANT-1736,BSI,1440,Pratia nummularia (Lam.) A.Braun & Asch.,BSI_ONLY
PLANT-1737,BSI,1441,Premna corymbosa Rottler & Willd.,MATCHED
PLANT-1737,NMPB,729,Premna corymbosa Rottler & Willd.,MATCHED
PLANT-1738,BSI,1442,Premna divaricata Wall.,BSI_ONLY
PLANT-1739,NMPB,730,Premna flavescens Ham.,NMPB_ONLY
PLANT-1740,BSI,1443,Premna latifolia Roxb.,MATCHED
PLANT-1740,NMPB,731,Premna latifolia Roxb.,MATCHED
PLANT-1741,NMPB,732,Premna serratifolia L.; [= P.integrifolia L.],NMPB_ONLY
PLANT-1742,BSI,1444,Premna tomentosa Willd.,MATCHED
PLANT-1742,NMPB,733,Premna tomentosa Willd.,MATCHED
PLANT-1743,BSI,1445,Primula reticulata Wall.,BSI_ONLY
PLANT-1744,BSI,1446,Prinsepia utilis Royle,BSI_ONLY
PLANT-1745,BSI,1447,Prosopis chilensis (Molana) Stuntze,BSI_ONLY
PLANT-1746,BSI,1448,Prosopis cineraria (L.) Druce,MATCHED
PLANT-1746,NMPB,734,Prosopis cineraria (L.) Druce,MATCHED
PLANT-1747,BSI,1449,Prunella vulgaris L.,BSI_ONLY
PLANT-1748,BSI,1450,Prunus armeniaca L.,MATCHED
PLANT-1748,NMPB,735,Prunus armeniaca L.,MATCHED
PLANT-1749,BSI,1451,Prunus avium L.,MATCHED
PLANT-1749,NMPB,736,Prunus avium L.,MATCHED
PLANT-1750,BSI,1452,Prunus cerasoides D.Don,MATCHED
PLANT-1750,NMPB,737,Prunus cerasoides D.Don,MATCHED
PLANT-1751,BSI,1453,Prunus cerasus L.,BSI_ONLY
PLANT-1752,BSI,1454,Prunus ceylanica (Wight) Miq.,BSI_ONLY
PLANT-1753,BSI,1455,Prunus domestica L.,BSI_ONLY
PLANT-1754,BSI,1456,Prunus dulcis (Mill.) D.A.Webb.,MATCHED
PLANT-1754,NMPB,738,Prunus dulcis (Mill.) D.A.Webb.,MATCHED
PLANT-1755,BSI,1457,Prunus mahaleb L.,MATCHED
PLANT-1755,NMPB,739,Prunus mahaleb L.,MATCHED
PLANT-1756,BSI,1458,Prunus persica (L.) Batsch,BSI_ONLY
PLANT-1757,BSI,1459,Prunus salicina Lindl.,BSI_ONLY
PLANT-1758,BSI,1460,Prunus undulata Buch.-Ham. ex D.Don,BSI_ONLY
PLANT-1759,BSI,1461,Psammogeton canescens (DC.) Vatke,BSI_ONLY
PLANT-1760,BSI,1462,Pseudarthria viscida (L.) Wight & Arn.,MATCHED
PLANT-1760,NMPB,740,Pseudarthria viscida (L.) Wight & Arn.,MATCHED
PLANT-1761,BSI,1463,Psidium guajava L.,MATCHED
PLANT-1761,NMPB,741,Psidium guajava L.,MATCHED
PLANT-1762,BSI,1464,Psoralea corylifolia L.,MATCHED
PLANT-1762,NMPB,742,Psoralea corylifolia L.,MATCHED
PLANT-1763,BSI,1465,Pteridium aquilinum (L.) Kuhn.,BSI_ONLY
PLANT-1764,BSI,1466,Pterocarpus indicus Willd.,BSI_ONLY
PLANT-1765,BSI,1467,Pterocarpus marsupium Roxb.,MATCHED
PLANT-1765,NMPB,743,Pterocarpus marsupium Roxb.,MATCHED
PLANT-1766,BSI,1468,Pterocarpus santalinus L.f.,MATCHED
PLANT-1766,NMPB,744,Pterocarpus santalinus L.f.,MATCHED
PLANT-1767,BSI,1469,Pterocymbium javanicum R.Br.,BSI_ONLY
PLANT-1768,BSI,1470,Pterospermum acerifolium (L.) Willd.,BSI_ONLY
PLANT-1769,BSI,1471,Pterospermum suberifolium Lam.,BSI_ONLY
PLANT-1770,BSI,1472,Pterospermum xylocarpum (Gaertn.) Oken,BSI_ONLY
PLANT-1771,NMPB,745,Pueraria lobata (Willd.) Ohwi,NMPB_ONLY
PLANT-1772,BSI,1473,Pueraria phaseoloides (Roxb.) Benth.,BSI_ONLY
PLANT-1773,BSI,1474,Pueraria tuberosa (Roxb. ex Willd.) DC.,MATCHED
PLANT-1773,NMPB,746,Pueraria tuberosa (Roxb. ex Willd.) DC.,MATCHED
PLANT-1774,BSI,1475,Pulicaria crispa (Forssk.) Benth.,BSI_ONLY
PLANT-1775,BSI,1476,Pulicaria dysenterica (L.) Gaeertn.,BSI_ONLY
PLANT-1776,BSI,1477,Punica granatum L.,MATCHED
PLANT-1776,NMPB,747,Punica granatum L.,MATCHED
PLANT-1777,NMPB,749,Pyrus cydonia L.,NMPB_ONLY
PLANT-1778,BSI,1478,Quercus infectoria Oliv.,MATCHED
PLANT-1778,NMPB,750,Quercus infectoria Oliv.,MATCHED
PLANT-1779,BSI,1479,Quercus lamellosa Sm.,BSI_ONLY
PLANT-1780,BSI,1480,Quercus leucotrichophora A.Camus ex Bahadur,BSI_ONLY
PLANT-1781,BSI,1481,Quercus pachyphylla Kurz,BSI_ONLY
PLANT-1782,BSI,1482,Quisqualis indica L.,BSI_ONLY
PLANT-1783,BSI,1483,Radermachera xylocarpa (Roxb.) K.Schum.,BSI_ONLY
PLANT-1784,BSI,1484,Randia cochinchinensis (Lour.) Merr.,BSI_ONLY
PLANT-1785,BSI,1485,Randia longiflora Lam.,BSI_ONLY
PLANT-1786,BSI,1486,Randia tomentosa Hook.f.,BSI_ONLY
PLANT-1787,BSI,1487,Ranunculus aquatilis L.,BSI_ONLY
PLANT-1788,BSI,1488,Ranunculus arvensis L.,BSI_ONLY
PLANT-1789,BSI,1489,Ranunculus cantoniensis DC.,BSI_ONLY
PLANT-1790,BSI,1490,Ranunculus lingua L.,BSI_ONLY
PLANT-1791,BSI,1491,Ranunculus muricatus L.,BSI_ONLY
PLANT-1792,BSI,1492,Ranunculus sceleratus L.,BSI_ONLY
PLANT-1793,BSI,1493,Raphanus sativus L.,BSI_ONLY
PLANT-1794,NMPB,751,Rauvolfia densiflora (Wall.),NMPB_ONLY
PLANT-1795,NMPB,752,Rauvolfia micrantha Hook.f.,NMPB_ONLY
PLANT-1796,BSI,1494,Rauvolfia sarpentina (L.) Benth. ex Kurz,BSI_ONLY
PLANT-1797,NMPB,753,Rauvolfia serpentina (L.) Benth. ex Kurz,NMPB_ONLY
PLANT-1798,BSI,1495,Rauvolfia tetraphylla L.,MATCHED
PLANT-1798,NMPB,754,Rauvolfia tetraphylla L.,MATCHED
PLANT-1799,BSI,1496,Reinwardtia indica Dumort.,BSI_ONLY
PLANT-1800,BSI,1497,Reissantia indica (Willd.) Halle,BSI_ONLY
PLANT-1801,BSI,1498,Remusatia vivipara (Roxb.) Schott,BSI_ONLY
PLANT-1802,BSI,1499,Reseda odorata L.,BSI_ONLY
PLANT-1803,BSI,1500,Rhamnus nepalensis (Wall.) M.A.Lawson,BSI_ONLY
PLANT-1804,BSI,1501,Rhamnus purpureus Edgew.,BSI_ONLY
PLANT-1805,BSI,1502,Rhamnus triquetra Wall. ex Roxb.,BSI_ONLY
PLANT-1806,BSI,1503,Rhamnus virgatus Roxb.,BSI_ONLY
PLANT-1807,BSI,1504,Rhamnus wightii Wight & Arn.,BSI_ONLY
PLANT-1808,NMPB,755,Rhaphidophora pertusa (Roxb.) Schott; [= R. laciniata (Burm.f.) Merr.;,NMPB_ONLY
PLANT-1809,NMPB,756,Rheum australe D.Don; [= R. emodi Wall. ex Meissn.],NMPB_ONLY
PLANT-1810,BSI,1505,Rheum emodi Wall. ex Meissn.,BSI_ONLY
PLANT-1811,NMPB,757,Rheum moorcroftianum Royle,NMPB_ONLY
PLANT-1812,NMPB,758,Rheum palmatum L.,NMPB_ONLY
PLANT-1813,BSI,1506,Rheum spiciforme Royle,MATCHED
PLANT-1813,NMPB,759,Rheum spiciforme Royle,MATCHED
PLANT-1814,BSI,1507,Rheum webbianum Royle,MATCHED
PLANT-1814,NMPB,760,Rheum webbianum Royle,MATCHED
PLANT-1815,BSI,1508,Rhinacanthus nasuta (L.) Kurz,BSI_ONLY
PLANT-1816,NMPB,761,Rhinacanthus nasutus (L.) Kurz,NMPB_ONLY
PLANT-1817,BSI,1509,Rhizophora mucronata Lam.,BSI_ONLY
PLANT-1818,BSI,1510,Rhodamnia trinervia Blume,BSI_ONLY
PLANT-1819,BSI,1511,Rhododendron anthopogon D.Don,MATCHED
PLANT-1819,NMPB,762,Rhododendron anthopogon D.Don,MATCHED
PLANT-1820,BSI,1512,Rhododendron arboreum Sm.,BSI_ONLY
PLANT-1821,BSI,1513,Rhododendron campanulatum D.Don,MATCHED
PLANT-1821,NMPB,763,Rhododendron campanulatum D.Don,MATCHED
PLANT-1822,BSI,1514,Rhododendron lepidotum Wall. ex G.Don,MATCHED
PLANT-1822,NMPB,764,Rhododendron lepidotum Wall. ex G.Don,MATCHED
PLANT-1823,BSI,1515,Rhododendron setosum D.Don,BSI_ONLY
PLANT-1824,BSI,1516,Rhodomyrtus tomentosa Wight,BSI_ONLY
PLANT-1825,BSI,1517,Rhus coriaria L.,BSI_ONLY
PLANT-1826,BSI,1518,Rhus hookeri K.C.Sahni & Bahadur,BSI_ONLY
PLANT-1827,BSI,1519,Rhus javanica L.,BSI_ONLY
PLANT-1828,BSI,1520,Rhus parviflora Roxb. ex DC.,BSI_ONLY
PLANT-1829,BSI,1521,Rhus punjabensis J.L.Stew. ex Brand.,BSI_ONLY
PLANT-1830,BSI,1522,Rhus succedanea L.,MATCHED
PLANT-1830,NMPB,765,Rhus succedanea L.,MATCHED
PLANT-1831,BSI,1523,Rhynchosia minima (L.) DC.,BSI_ONLY
PLANT-1832,BSI,1524,Rhynchostylis retusa (L.) Blume,BSI_ONLY
PLANT-1833,BSI,1525,Ribes alpestre Wall. ex Decne.,BSI_ONLY
PLANT-1834,BSI,1526,Ribes orientalis Desf.,BSI_ONLY
PLANT-1835,BSI,1527,Ricinus communis L.,MATCHED
PLANT-1835,NMPB,766,Ricinus communis L.,MATCHED
PLANT-1836,BSI,1528,Rivea ornata (Roxb.) Choisy.,BSI_ONLY
PLANT-1837,BSI,1529,Rorippa indica (L.) Hiern,BSI_ONLY
PLANT-1838,BSI,1530,Rorippa islandica (Oeder) Borbás,BSI_ONLY
PLANT-1839,BSI,1531,Rorippa nasturtium-aquaticum (L.) Hayek,BSI_ONLY
PLANT-1840,NMPB,767,Rosa alba L.,NMPB_ONLY
PLANT-1841,BSI,1532,Rosa banksiae R.Br.,BSI_ONLY
PLANT-1842,BSI,1533,Rosa brunonii Lindl.,BSI_ONLY
PLANT-1843,BSI,1534,Rosa centifolia L.,MATCHED
PLANT-1843,NMPB,768,Rosa centifolia L.,MATCHED
PLANT-1844,BSI,1535,Rosa damascena Mill.,MATCHED
PLANT-1844,NMPB,769,Rosa damascena Mill.,MATCHED
PLANT-1845,NMPB,770,Rosa indica L.,NMPB_ONLY
PLANT-1846,BSI,1536,Rosa multiflora Thunb.,BSI_ONLY
PLANT-1847,NMPB,771,Roscoea alpina Royle,NMPB_ONLY
PLANT-1848,BSI,1537,Roscoea purpurea Sm.,MATCHED
PLANT-1848,NMPB,772,Roscoea purpurea Sm.,MATCHED
PLANT-1849,BSI,1538,Rosmarinus officinalis L.,MATCHED
PLANT-1849,NMPB,773,Rosmarinus officinalis L.,MATCHED
PLANT-1850,BSI,1539,Rotula aquatica Lour.,MATCHED
PLANT-1850,NMPB,774,Rotula aquatica Lour.,MATCHED
PLANT-1851,NMPB,775,Rourea santaloides Wight & Arn.,NMPB_ONLY
PLANT-1852,BSI,1540,Roylea cineria (D.Don) Baill.,BSI_ONLY
PLANT-1853,BSI,1541,Rubia cordifolia L.,MATCHED
PLANT-1853,NMPB,776,Rubia cordifolia L.,MATCHED
PLANT-1854,NMPB,777,Rubia sikkimensis Kurz,NMPB_ONLY
PLANT-1855,BSI,1542,Rubia tinctorum L.,BSI_ONLY
PLANT-1856,BSI,1543,Rubus moluccanus L.,BSI_ONLY
PLANT-1857,BSI,1544,Rumex acetosa L.,BSI_ONLY
PLANT-1858,BSI,1545,Rumex acetosella L.,BSI_ONLY
PLANT-1859,BSI,1546,Rumex crispus L.,BSI_ONLY
PLANT-1860,BSI,1547,Rumex dentatus L.,BSI_ONLY
PLANT-1861,BSI,1548,Rumex maritimus L.,BSI_ONLY
PLANT-1862,BSI,1549,Rumex nepalensis Spreng.,MATCHED
PLANT-1862,NMPB,778,Rumex nepalensis Spreng.,MATCHED
PLANT-1863,BSI,1550,Rumex scutatus L.,BSI_ONLY
PLANT-1864,BSI,1551,Rungia parviflora (Retz.) Nees,BSI_ONLY
PLANT-1865,BSI,1552,Rungia repens (L.) Nees,BSI_ONLY
PLANT-1866,BSI,1553,Ruta graveolens L.,MATCHED
PLANT-1866,NMPB,779,Ruta graveolens L.,MATCHED
PLANT-1867,BSI,1554,Saccharum bengalense Retz.,BSI_ONLY
PLANT-1868,NMPB,780,Saccharum munja Roxb.,NMPB_ONLY
PLANT-1869,NMPB,781,Saccharum officinarum L.,NMPB_ONLY
PLANT-1870,BSI,1555,Saccharum spontaneum L.,MATCHED
PLANT-1870,NMPB,782,Saccharum spontaneum L.,MATCHED
PLANT-1871,BSI,1556,Sageraea laurifolia (Grah.) Blatter,BSI_ONLY
PLANT-1872,BSI,1557,Sagittaria sagittifolia L.,BSI_ONLY
PLANT-1873,BSI,1558,Salacia chinensis L.,MATCHED
PLANT-1873,NMPB,783,Salacia chinensis L.,MATCHED
PLANT-1874,BSI,1559,Salacia oblonga Wall.,MATCHED
PLANT-1874,NMPB,784,Salacia oblonga Wall.,MATCHED
PLANT-1875,BSI,1560,Salacia reticulata Wight,MATCHED
PLANT-1875,NMPB,785,Salacia reticulata Wight,MATCHED
PLANT-1876,BSI,1561,Salicornia brachiata Roxb.,BSI_ONLY
PLANT-1877,BSI,1562,Salix acmophylla Boiss.,BSI_ONLY
PLANT-1878,BSI,1563,Salix babylonica L.,BSI_ONLY
PLANT-1879,BSI,1564,Salix caprea L.,BSI_ONLY
PLANT-1880,BSI,1565,Salix tetrasperma Roxb.,MATCHED
PLANT-1880,NMPB,786,Salix tetrasperma Roxb.,MATCHED
PLANT-1881,BSI,1566,Salsola baryosma (R.& S.) Dandy,BSI_ONLY
PLANT-1882,BSI,1567,Salsola kali L.,BSI_ONLY
PLANT-1883,BSI,1568,Salvadora oleoides Decne.,MATCHED
PLANT-1883,NMPB,787,Salvadora oleoides Decne.,MATCHED
PLANT-1884,BSI,1569,Salvadora persica L.,MATCHED
PLANT-1884,NMPB,788,Salvadora persica L.,MATCHED
PLANT-1885,NMPB,789,Salvia aegyptiaca L.,NMPB_ONLY
PLANT-1886,BSI,1570,Salvia aegyptica L.,BSI_ONLY
PLANT-1887,NMPB,790,Salvia haematodes L.,NMPB_ONLY
PLANT-1888,BSI,1571,Salvia moorcroftiana Wall. ex Benth.,MATCHED
PLANT-1888,NMPB,791,Salvia moorcroftiana Wall. ex Benth.,MATCHED
PLANT-1889,BSI,1572,Salvia officinalis L.,BSI_ONLY
PLANT-1890,BSI,1573,Salvia plebeia R.Br.,MATCHED
PLANT-1890,NMPB,792,Salvia plebeia R.Br.,MATCHED
PLANT-1891,NMPB,793,Salvia sclarea L.,NMPB_ONLY
PLANT-1892,BSI,1574,Samadera indica Gaertn.,BSI_ONLY
PLANT-1893,BSI,1575,Sambucus nigra L.,BSI_ONLY
PLANT-1894,BSI,1576,Sambucus wightiana Wall. ex Wight & Arn.,BSI_ONLY
PLANT-1895,BSI,1577,Sandoricum indicum Cav.,BSI_ONLY
PLANT-1896,BSI,1578,Santaloides minus Schellenb.,BSI_ONLY
PLANT-1897,BSI,1579,Santalum album L.,MATCHED
PLANT-1897,NMPB,794,Santalum album L.,MATCHED
PLANT-1898,NMPB,795,Sapindus emarginatus Vahl.,NMPB_ONLY
PLANT-1899,BSI,1580,Sapindus mukorossi Gaertn.,MATCHED
PLANT-1899,NMPB,796,Sapindus mukorossi Gaertn.,MATCHED
PLANT-1900,BSI,1581,Sapindus trifoliatus L.,BSI_ONLY
PLANT-1901,BSI,1582,Sapium indicum Willd.,BSI_ONLY
PLANT-1902,BSI,1583,Sapium insigne (Royle) Benth.,BSI_ONLY
PLANT-1903,BSI,1584,Sapium sebiferum (L.) Roxb.,BSI_ONLY
PLANT-1904,BSI,1585,Saprosma ternatum Benth. & Hook.f.,BSI_ONLY
PLANT-1905,NMPB,797,Saraca asoca (Roxb.) W.J.de Wilde,NMPB_ONLY
PLANT-1906,BSI,1586,Saraca indica L.,BSI_ONLY
PLANT-1907,BSI,1587,Sarcococca saligna Muell.Arg.,BSI_ONLY
PLANT-1908,BSI,1588,Sarcostemma acidum (Roxb.) Voigt.,BSI_ONLY
PLANT-1909,BSI,1589,Sarcostemma brunonianum Wight & Arn.,BSI_ONLY
PLANT-1910,BSI,1590,Sarcostemma intermedium Decne.,BSI_ONLY
PLANT-1911,NMPB,798,Sarcostemma viminale (L.) R.Br.; [ = S. acidum (Roxb.) Voigt],NMPB_ONLY
PLANT-1912,BSI,1591,Sarcostigma kleinii Wight & Arn.,BSI_ONLY
PLANT-1913,BSI,1592,Satureja hortensis L.,BSI_ONLY
PLANT-1914,BSI,1593,Sauromatum venosum (Aiton) Kunth,BSI_ONLY
PLANT-1915,BSI,1594,Sauropus androgynus (L.) Merr.,BSI_ONLY
PLANT-1916,BSI,1595,Sauropus quadrangularis (Willd.) Müll.Arg.,BSI_ONLY
PLANT-1917,BSI,1596,Saussurea affinis Spreng. ex DC.,BSI_ONLY
PLANT-1918,BSI,1597,Saussurea auriculata (Spreng. ex DC.) Sch.Bip.,BSI_ONLY
PLANT-1919,NMPB,800,Saussurea costus (Falc.) Lipsch.; [ = S. lappa (Decne.) Sch.Bip.],NMPB_ONLY
PLANT-1920,BSI,1598,Saussurea heteromalla (D.Don) Hand.-Mazz.,BSI_ONLY
PLANT-1921,NMPB,799,Saussurea hypoleuca Spreng. ex DC.,NMPB_ONLY
PLANT-1922,BSI,1599,Saussurea lappa (Decne.) Sch.Bip.,BSI_ONLY
PLANT-1923,BSI,1600,Saussurea obvallata (DC.) Sch.Bip.,BSI_ONLY
PLANT-1924,BSI,1601,Scaevola taccada (Gaertn.) Roxb.,BSI_ONLY
PLANT-1925,BSI,1602,Schima wallichii (DC.) Korth.,BSI_ONLY
PLANT-1926,NMPB,801,Schizachyrium exile (Hochot.) Stapf,NMPB_ONLY
PLANT-1927,BSI,1603,Schleichera oleosa (Lour.) Oken,MATCHED
PLANT-1927,NMPB,802,Schleichera oleosa (Lour.) Oken,MATCHED
PLANT-1928,BSI,1604,Schrebera swietenioides Roxb.,BSI_ONLY
PLANT-1929,NMPB,803,Schrebera swietenoides Roxb.,NMPB_ONLY
PLANT-1930,BSI,1605,Schweinfurthia papilionacea (Burm.f.) Boiss.,BSI_ONLY
PLANT-1931,BSI,1606,Scilla hyacinthina (Roth) Macbridge,BSI_ONLY
PLANT-1932,BSI,1607,Scindapsus officinalis (Roxb.) Schott,MATCHED
PLANT-1932,NMPB,804,Scindapsus officinalis (Roxb.) Schott,MATCHED
PLANT-1933,BSI,1608,Scirpus articulatus L.,BSI_ONLY
PLANT-1934,BSI,1609,Scirpus grossus L.f.,BSI_ONLY
PLANT-1935,BSI,1610,Scirpus lacustris L.,BSI_ONLY
PLANT-1936,BSI,1611,Scirpus maritimus L.,BSI_ONLY
PLANT-1937,BSI,1612,Scleria levis Retz.,BSI_ONLY
PLANT-1938,BSI,1613,Scleria lithosperma (L.) Sw.,BSI_ONLY
PLANT-1939,BSI,1614,Scoparia dulcis L.,BSI_ONLY
PLANT-1940,BSI,1615,Scutellaria discolor Wall. ex Benth.,BSI_ONLY
PLANT-1941,BSI,1616,Scutellaria galericulata L.,BSI_ONLY
PLANT-1942,BSI,1617,Sebastiania chamaelea(L.) Muell.Arg.,BSI_ONLY
PLANT-1943,BSI,1618,Secamone emetica (Retz.) R.Br. ex Sm.,BSI_ONLY
PLANT-1944,BSI,1619,Securinega leucopyrus (Willd.) Müll.Arg.,MATCHED
PLANT-1944,NMPB,805,Securinega leucopyrus (Willd.) Müll.Arg.,MATCHED
PLANT-1945,BSI,1620,Securinega virosa (Roxb. ex Willd.) Baill.,BSI_ONLY
PLANT-1946,BSI,1621,Sedum multicaule Wall. ex Lindl.,BSI_ONLY
PLANT-1947,NMPB,806,Selinum candollei DC.,NMPB_ONLY
PLANT-1948,NMPB,807,Selinum vaginatum (Edgew.) C.B.Clarke,NMPB_ONLY
PLANT-1949,BSI,1622,Semecarpus anacardium L.f.,MATCHED
PLANT-1949,NMPB,808,Semecarpus anacardium L.f.,MATCHED
PLANT-1950,BSI,1623,Senecio bhutanicus N.P.Balakr.,BSI_ONLY
PLANT-1951,BSI,1624,Senecio chrysanthemoides DC.,BSI_ONLY
PLANT-1952,BSI,1625,Senecio jacquemontianus (Decne.) Benth. ex Hook.f.,BSI_ONLY
PLANT-1953,BSI,1626,Senecio tenuifolius Burm.f.,BSI_ONLY
PLANT-1954,BSI,1627,Senecio vulgaris L.,BSI_ONLY
PLANT-1955,NMPB,809,Senna italica Mill.; [ = Cassia italica (Mill.) Lam. ex Andr.;,NMPB_ONLY
PLANT-1956,BSI,1628,Sesamum orientale L.,MATCHED
PLANT-1956,NMPB,810,Sesamum orientale L.,MATCHED
PLANT-1957,BSI,1629,Sesbania bispinosa (Jacq.) W.Wight,BSI_ONLY
PLANT-1958,BSI,1630,Sesbania grandiflora (L.) Poir.,MATCHED
PLANT-1958,NMPB,811,Sesbania grandiflora (L.) Poir.,MATCHED
PLANT-1959,BSI,1631,Sesbania sesban (L.) Merr.,BSI_ONLY
PLANT-1960,NMPB,812,Sesbania speciosa Taub.,NMPB_ONLY
PLANT-1961,BSI,1632,Seseli diffusum (Roxb. ex Sm.) Santapau & Wagh,MATCHED
PLANT-1961,NMPB,813,Seseli diffusum (Roxb. ex Sm.) Santapau & Wagh,MATCHED
PLANT-1962,BSI,1633,Seseli sibiricum Benth. ex C.B.Clarke,BSI_ONLY
PLANT-1963,NMPB,814,Setaria italica (L.) Beauv,NMPB_ONLY
PLANT-1964,BSI,1634,Setaria plicata (Lam.) T.Cook,BSI_ONLY
PLANT-1965,BSI,1635,Shorea robusta Gaertn.f.,MATCHED
PLANT-1965,NMPB,815,Shorea robusta Gaertn.f.,MATCHED
PLANT-1966,BSI,1636,Sida acuta Burm.f.,MATCHED
PLANT-1966,NMPB,816,Sida acuta Burm.f.,MATCHED
PLANT-1967,BSI,1637,Sida cordata (Burm.f.) Borss.Waalk.,BSI_ONLY
PLANT-1968,BSI,1638,Sida cordifolia L.,MATCHED
PLANT-1968,NMPB,817,Sida cordifolia L.,MATCHED
PLANT-1969,BSI,1639,Sida ovata Forsk.,BSI_ONLY
PLANT-1970,BSI,1640,Sida rhombifolia L.,MATCHED
PLANT-1970,NMPB,818,Sida rhombifolia L.,MATCHED
PLANT-1971,BSI,1641,Siegesbeckia orientalis L.,BSI_ONLY
PLANT-1972,BSI,1642,Silene conoidea L.,BSI_ONLY
PLANT-1973,BSI,1643,Silene gallica L.,BSI_ONLY
PLANT-1974,BSI,1644,Silybum marianum (L.) Gaertn.,MATCHED
PLANT-1974,NMPB,819,Silybum marianum (L.) Gaertn.,MATCHED
PLANT-1975,NMPB,820,Simmondsia chinensis (Link),NMPB_ONLY
PLANT-1976,NMPB,821,Sinapis alba L.,NMPB_ONLY
PLANT-1977,BSI,1645,Sisymbrium altissimum L.,BSI_ONLY
PLANT-1978,BSI,1646,Sisymbrium irio L.,MATCHED
PLANT-1978,NMPB,822,Sisymbrium irio L.,MATCHED
PLANT-1979,BSI,1647,Sisymbrium loeselii L.,BSI_ONLY
PLANT-1980,BSI,1648,Skimmia laureola (DC.) Sieb. & Zucc. ex Walp.,MATCHED
PLANT-1980,NMPB,823,Skimmia laureola (DC.) Sieb. & Zucc. ex Walp.,MATCHED
PLANT-1981,NMPB,824,Smilax aspera L.,NMPB_ONLY
PLANT-1982,NMPB,825,Smilax china L.,NMPB_ONLY
PLANT-1983,BSI,1649,Smilax glabra Roxb.,MATCHED
PLANT-1983,NMPB,826,Smilax glabra Roxb.,MATCHED
PLANT-1984,BSI,1650,Smilax lanceaefolia Roxb.,BSI_ONLY
PLANT-1985,BSI,1651,Smilax ovalifolia Roxb.,BSI_ONLY
PLANT-1986,NMPB,827,Smilax zeylanica L.,NMPB_ONLY
PLANT-1987,BSI,1652,Smithia conferta Sm.,BSI_ONLY
PLANT-1988,BSI,1653,Smithia sensitiva Aiton,BSI_ONLY
PLANT-1989,BSI,1654,Solanum albicaule Kotschy ex Dunal,BSI_ONLY
PLANT-1990,NMPB,828,Solanum anguivi Lam.; [= S. indicum auct. non L.;,NMPB_ONLY
PLANT-1991,BSI,1655,Solanum dulcamara L.,BSI_ONLY
PLANT-1992,BSI,1656,Solanum erianthum D.Don,BSI_ONLY
PLANT-1993,BSI,1657,Solanum ferox L.,BSI_ONLY
PLANT-1994,BSI,1658,Solanum gracilipes Decne.,BSI_ONLY
PLANT-1995,BSI,1659,Solanum indicum L.,BSI_ONLY
PLANT-1996,BSI,1660,Solanum melongena L.,MATCHED
PLANT-1996,NMPB,829,Solanum melongena L.,MATCHED
PLANT-1997,BSI,1661,Solanum nigrum L.,MATCHED
PLANT-1997,NMPB,830,Solanum nigrum L.,MATCHED
PLANT-1998,BSI,1662,Solanum spirale Roxb.,BSI_ONLY
PLANT-1999,BSI,1663,Solanum surattense Burm.f.,BSI_ONLY
PLANT-2000,BSI,1664,Solanum torvum Sw.,MATCHED
PLANT-2000,NMPB,831,Solanum torvum Sw.,MATCHED
PLANT-2001,BSI,1665,Solanum trilobatum L.,MATCHED
PLANT-2001,NMPB,832,Solanum trilobatum L.,MATCHED
PLANT-2002,BSI,1666,Solanum tuberosum L.,BSI_ONLY
PLANT-2003,NMPB,833,Solanum virginianum L.; [= S. surattense Burm.f.;,NMPB_ONLY
PLANT-2004,BSI,1667,Solidago virgaurea L.,BSI_ONLY
PLANT-2005,BSI,1668,Sonchus asper (L.) Hill,BSI_ONLY
PLANT-2006,BSI,1669,Sonchus brachyotus DC.,BSI_ONLY
PLANT-2007,BSI,1670,Sonchus oleraceus L.,BSI_ONLY
PLANT-2008,BSI,1671,Sonneratia caseolaris (L.) Engl.,BSI_ONLY
PLANT-2009,BSI,1672,Sophora mollis (Royle) Baker,BSI_ONLY
PLANT-2010,BSI,1673,Sophora tomentosa L.,BSI_ONLY
