reading_id,batch_id,storage_id,vehicle_id,timestamp,sensor_id,temperature_c,humidity_percent,light_intensity_lux,switch_status,weight_kg,weight_change_kg,,latitude,longitude,gps_valid,alert_status
READ-005795,MED-2026-025,STR-0025,,2026-06-14T14:55:14.851053,IOT-MPU6050-001,25.81,65.75,96.1,CLOSED,,,,,,,
READ-005796,MED-2026-025,STR-0025,,2026-06-14T15:25:14.851053,IOT-LIMIT-001,25.77,51.53,152.5,CLOSED,,,,,,,
READ-005797,MED-2026-025,STR-0025,,2026-06-14T15:55:14.851053,IOT-MPU6050-001,23.53,66.24,110,CLOSED,,,,,,,
READ-005798,MED-2026-025,STR-0025,,2026-06-14T16:25:14.851053,IOT-HX711-001,19.57,61.32,128.5,CLOSED,,,,,,,
READ-005799,MED-2026-025,STR-0025,,2026-06-14T16:55:14.851053,IOT-MPU6050-001,26.05,56.34,139.3,CLOSED,,,,,,,
READ-005800,MED-2026-025,STR-0025,,2026-06-14T17:25:14.851053,IOT-HX711-001,26.37,63.16,125.9,CLOSED,,,,,,,
READ-005801,MED-2026-025,STR-0025,,2026-06-14T17:55:14.851053,IOT-GPS-001,23.82,57.88,177.8,CLOSED,,,,,,,
READ-005802,MED-2026-025,STR-0025,,2026-06-14T18:25:14.851053,IOT-HX711-001,27.04,62.94,81.6,CLOSED,,,,,,,
READ-005803,MED-2026-025,STR-0025,,2026-06-14T18:55:14.851053,IOT-GPS-001,27.43,50.08,173,CLOSED,,,,,,,
READ-005804,MED-2026-025,STR-0025,,2026-06-14T19:25:14.851053,IOT-HX711-001,23.68,50.43,126.4,CLOSED,,,,,,,
READ-005805,MED-2026-025,STR-0025,,2026-06-14T19:55:14.851053,IOT-HX711-001,23.19,50.53,130.4,CLOSED,,,,,,,
READ-005806,MED-2026-025,STR-0025,,2026-06-14T20:25:14.851053,IOT-BH1750-001,23.5,49.37,137.5,CLOSED,,,,,,,
READ-005807,MED-2026-025,STR-0025,,2026-06-14T20:55:14.851053,IOT-DHT22-001,22.3,54.97,153.9,CLOSED,,,,,,,
READ-005808,MED-2026-025,STR-0025,,2026-06-14T21:25:14.851053,IOT-HX711-001,24.14,62.89,159.2,CLOSED,,,,,,,
READ-005809,MED-2026-025,STR-0025,,2026-06-14T21:55:14.851053,IOT-HX711-001,22.8,70.19,167.8,CLOSED,,,,,,,
READ-005810,MED-2026-025,STR-0025,,2026-06-14T22:25:14.851053,IOT-HX711-001,23.36,50.77,102.8,CLOSED,,,,,,,
READ-005811,MED-2026-025,STR-0025,,2026-06-14T22:55:14.851053,IOT-MPU6050-001,23.88,56.59,127.5,CLOSED,,,,,,,
READ-005812,MED-2026-025,STR-0025,,2026-06-14T23:25:14.851053,IOT-HX711-001,23.9,65.4,163.2,CLOSED,,,,,,,
READ-005813,MED-2026-025,STR-0025,,2026-06-14T23:55:14.851053,IOT-HX711-001,25.44,66.09,96.5,CLOSED,,,,,,,
READ-005814,MED-2026-025,STR-0025,,2026-06-15T00:25:14.851053,IOT-BH1750-001,26.96,53.63,124.2,CLOSED,,,,,,,
READ-005815,MED-2026-025,STR-0025,,2026-06-15T00:55:14.851053,IOT-BH1750-001,24.17,62.24,138.3,CLOSED,,,,,,,
READ-005816,MED-2026-025,STR-0025,,2026-06-15T01:25:14.851053,IOT-LIMIT-001,25.1,54.67,97,CLOSED,,,,,,,
READ-005817,MED-2026-025,STR-0025,,2026-06-15T01:55:14.851053,IOT-DHT22-001,24.22,47.89,111.3,CLOSED,,,,,,,
READ-005818,MED-2026-025,STR-0025,,2026-06-15T02:25:14.851053,IOT-DHT22-001,23.13,63.3,94.4,CLOSED,,,,,,,
READ-005819,MED-2026-025,STR-0025,,2026-06-15T02:55:14.851053,IOT-GPS-001,25.98,53.36,174.9,CLOSED,,,,,,,
READ-005820,MED-2026-025,STR-0025,,2026-06-15T03:25:14.851053,IOT-LIMIT-001,26.63,61.67,127.9,CLOSED,,,,,,,
READ-005821,MED-2026-025,STR-0025,,2026-06-15T03:55:14.851053,IOT-GPS-001,20.16,55.81,75,CLOSED,,,,,,,
READ-005822,MED-2026-025,STR-0025,,2026-06-15T04:25:14.851053,IOT-HX711-001,22.85,56.42,155.6,CLOSED,,,,,,,
READ-005823,MED-2026-025,STR-0025,,2026-06-15T04:55:14.851053,IOT-BH1750-001,20.08,54.57,173.3,CLOSED,,,,,,,
READ-005824,MED-2026-025,STR-0025,,2026-06-15T05:25:14.851053,IOT-MPU6050-001,26.3,66.28,75.6,CLOSED,,,,,,,
READ-005825,MED-2026-025,STR-0025,,2026-06-15T05:55:14.851053,IOT-BH1750-001,20.15,58.51,74.3,CLOSED,,,,,,,
READ-005826,MED-2026-025,STR-0025,,2026-06-15T06:25:14.851053,IOT-MPU6050-001,29.08,53.24,88.4,CLOSED,,,,,,,
READ-005827,MED-2026-025,STR-0025,,2026-06-15T06:55:14.851053,IOT-HX711-001,22.29,52.56,91,CLOSED,,,,,,,
READ-005828,MED-2026-025,STR-0025,,2026-06-15T07:25:14.851053,IOT-LIMIT-001,26.98,52.57,106.7,CLOSED,,,,,,,
READ-005829,MED-2026-025,STR-0025,,2026-06-15T07:55:14.851053,IOT-DHT22-001,28.23,56.99,103.8,CLOSED,,,,,,,
READ-005830,MED-2026-025,STR-0025,,2026-06-15T08:25:14.851053,IOT-DHT22-001,23.26,49.02,90.3,CLOSED,,,,,,,
READ-005831,MED-2026-025,STR-0025,,2026-06-15T08:55:14.851053,IOT-BH1750-001,27.63,50.69,115.6,CLOSED,,,,,,,
READ-005832,MED-2026-025,STR-0025,,2026-06-15T09:25:14.851053,IOT-HX711-001,27.82,53.78,199.8,CLOSED,,,,,,,
READ-005833,MED-2026-025,STR-0025,,2026-06-15T09:55:14.851053,IOT-LIMIT-001,25.57,53.99,183.5,CLOSED,,,,,,,
READ-005834,MED-2026-025,STR-0025,,2026-06-15T10:25:14.851053,IOT-HX711-001,22.68,52.6,66.7,CLOSED,,,,,,,
READ-005835,MED-2026-025,STR-0025,,2026-06-15T10:55:14.851053,IOT-BH1750-001,25.98,50.63,181.2,CLOSED,,,,,,,
READ-005836,MED-2026-025,STR-0025,,2026-06-15T11:25:14.851053,IOT-MPU6050-001,26.09,63.64,80.4,CLOSED,,,,,,,
READ-005837,MED-2026-025,STR-0025,,2026-06-15T11:55:14.851053,IOT-MPU6050-001,23.66,62.4,152.5,CLOSED,,,,,,,
READ-005838,MED-2026-025,STR-0025,,2026-06-15T12:25:14.851053,IOT-GPS-001,26.05,47.03,153.4,CLOSED,,,,,,,
READ-005839,MED-2026-025,STR-0025,,2026-06-15T12:55:14.851053,IOT-DHT22-001,27.48,57.72,104.9,CLOSED,,,,,,,
READ-005840,MED-2026-025,STR-0025,,2026-06-15T13:25:14.851053,IOT-LIMIT-001,24.59,53.68,138.4,CLOSED,,,,,,,
READ-005841,MED-2026-025,STR-0025,,2026-06-15T13:55:14.851053,IOT-MPU6050-001,23.89,56.78,120.9,CLOSED,,,,,,,
READ-005842,MED-2026-025,STR-0025,,2026-06-15T14:25:14.851053,IOT-HX711-001,20.71,54.6,106.9,CLOSED,,,,,,,
READ-005843,MED-2026-025,STR-0025,,2026-06-15T14:55:14.851053,IOT-BH1750-001,23.2,67.08,79.7,CLOSED,,,,,,,
READ-005844,MED-2026-025,STR-0025,,2026-06-15T15:25:14.851053,IOT-LIMIT-001,24.29,57.91,139.5,CLOSED,,,,,,,
READ-005845,MED-2026-025,STR-0025,,2026-06-15T15:55:14.851053,IOT-GPS-001,26.68,57,82.5,CLOSED,,,,,,,
READ-005846,MED-2026-025,STR-0025,,2026-06-15T16:25:14.851053,IOT-LIMIT-001,20.55,63.72,117.6,CLOSED,,,,,,,
READ-005847,MED-2026-025,STR-0025,,2026-06-15T16:55:14.851053,IOT-HX711-001,20.52,67.88,85.7,CLOSED,,,,,,,
READ-005848,MED-2026-025,STR-0025,,2026-06-15T17:25:14.851053,IOT-LIMIT-001,25.34,52.98,123.9,CLOSED,,,,,,,
READ-005849,MED-2026-025,STR-0025,,2026-06-15T17:55:14.851053,IOT-GPS-001,26.35,63.27,144,CLOSED,,,,,,,
READ-005850,MED-2026-025,STR-0025,,2026-06-15T18:25:14.851053,IOT-LIMIT-001,25.81,47.7,130.5,CLOSED,,,,,,,
READ-005851,MED-2026-025,STR-0025,,2026-06-15T18:55:14.851053,IOT-GPS-001,25.76,56.61,132.1,CLOSED,,,,,,,
READ-005852,MED-2026-025,STR-0025,,2026-06-15T19:25:14.851053,IOT-BH1750-001,28.22,63.32,100.3,CLOSED,,,,,,,
READ-005853,MED-2026-025,STR-0025,,2026-06-15T19:55:14.851053,IOT-HX711-001,26.4,60.85,91.5,CLOSED,,,,,,,
READ-005854,MED-2026-025,STR-0025,,2026-06-15T20:25:14.851053,IOT-GPS-001,23.43,50.04,101.5,CLOSED,,,,,,,
READ-005855,MED-2026-025,STR-0025,,2026-06-15T20:55:14.851053,IOT-LIMIT-001,30.08,52.69,142.7,CLOSED,,,,,,,
READ-005856,MED-2026-025,STR-0025,,2026-06-15T21:25:14.851053,IOT-BH1750-001,25.32,55.7,88.7,CLOSED,,,,,,,
READ-005857,MED-2026-025,STR-0025,,2026-06-15T21:55:14.851053,IOT-GPS-001,29.97,59.56,94.6,CLOSED,,,,,,,
READ-005858,MED-2026-025,STR-0025,,2026-06-15T22:25:14.851053,IOT-GPS-001,21.49,61.17,122.7,CLOSED,,,,,,,
READ-005859,MED-2026-025,STR-0025,,2026-06-15T22:55:14.851053,IOT-GPS-001,24.19,45.68,144.2,CLOSED,,,,,,,
READ-005860,MED-2026-025,STR-0025,,2026-06-15T23:25:14.851053,IOT-MPU6050-001,28.59,67.88,145.9,CLOSED,,,,,,,
READ-005861,MED-2026-025,STR-0025,,2026-06-15T23:55:14.851053,IOT-BH1750-001,24.12,54.83,133.9,CLOSED,,,,,,,
READ-005862,MED-2026-025,STR-0025,,2026-06-16T00:25:14.851053,IOT-MPU6050-001,25.39,61.24,106.2,CLOSED,,,,,,,
READ-005863,MED-2026-025,STR-0025,,2026-06-16T00:55:14.851053,IOT-DHT22-001,25.79,57.88,144.6,CLOSED,,,,,,,
READ-005864,MED-2026-025,STR-0025,,2026-06-16T01:25:14.851053,IOT-GPS-001,23.64,54.06,142.6,CLOSED,,,,,,,
READ-005865,MED-2026-025,STR-0025,,2026-06-16T01:55:14.851053,IOT-LIMIT-001,21.89,46.84,123.5,CLOSED,,,,,,,
READ-005866,MED-2026-025,STR-0025,,2026-06-16T02:25:14.851053,IOT-GPS-001,23.45,60.2,95.1,CLOSED,,,,,,,
READ-005867,MED-2026-025,STR-0025,,2026-06-16T02:55:14.851053,IOT-LIMIT-001,23.83,64.29,99.5,CLOSED,,,,,,,
READ-005868,MED-2026-025,STR-0025,,2026-06-16T03:25:14.851053,IOT-MPU6050-001,24.07,61.76,60.1,CLOSED,,,,,,,
READ-005869,MED-2026-025,STR-0025,,2026-06-16T03:55:14.851053,IOT-GPS-001,23.25,67.92,213.7,CLOSED,,,,,,,
READ-005870,MED-2026-025,STR-0025,,2026-06-16T04:25:14.851053,IOT-HX711-001,23.96,61.46,118.3,CLOSED,,,,,,,
READ-005871,MED-2026-025,STR-0025,,2026-06-16T04:55:14.851053,IOT-GPS-001,24.06,50.34,173.1,CLOSED,,,,,,,
READ-005872,MED-2026-025,STR-0025,,2026-06-16T05:25:14.851053,IOT-BH1750-001,26.09,62.07,149.4,CLOSED,,,,,,,
READ-005873,MED-2026-025,STR-0025,,2026-06-16T05:55:14.851053,IOT-DHT22-001,25.04,72.65,102.5,CLOSED,,,,,,,
READ-005874,MED-2026-025,STR-0025,,2026-06-16T06:25:14.851053,IOT-LIMIT-001,26.62,65.57,109.3,CLOSED,,,,,,,
READ-005875,MED-2026-025,STR-0025,,2026-06-16T06:55:14.851053,IOT-DHT22-001,25.73,69.25,80.4,CLOSED,,,,,,,
READ-005876,MED-2026-025,STR-0025,,2026-06-16T07:25:14.851053,IOT-BH1750-001,23.97,56.95,117.7,CLOSED,,,,,,,
READ-005877,MED-2026-025,STR-0025,,2026-06-16T07:55:14.851053,IOT-LIMIT-001,26.31,45.99,87.5,CLOSED,,,,,,,
READ-005878,MED-2026-025,STR-0025,,2026-06-16T08:25:14.851053,IOT-LIMIT-001,24.15,55.1,82,CLOSED,,,,,,,
READ-005879,MED-2026-025,STR-0025,,2026-06-16T08:55:14.851053,IOT-HX711-001,25.14,62.81,126.1,CLOSED,,,,,,,
READ-005880,MED-2026-025,STR-0025,,2026-06-16T09:25:14.851053,IOT-BH1750-001,23.62,64.72,77.2,CLOSED,,,,,,,
READ-005881,MED-2026-025,STR-0025,,2026-06-16T09:55:14.851053,IOT-GPS-001,23.87,65.23,116.1,CLOSED,,,,,,,
READ-005882,MED-2026-025,STR-0025,,2026-06-16T10:25:14.851053,IOT-BH1750-001,23.57,58.62,220.7,CLOSED,,,,,,,
READ-005883,MED-2026-025,STR-0025,,2026-06-16T10:55:14.851053,IOT-GPS-001,23.53,65.78,101.3,CLOSED,,,,,,,
READ-005884,MED-2026-025,STR-0025,,2026-06-16T11:25:14.851053,IOT-GPS-001,23.65,53.59,185.4,CLOSED,,,,,,,
READ-005885,MED-2026-025,STR-0025,,2026-06-16T11:55:14.851053,IOT-GPS-001,25.4,48.44,82,CLOSED,,,,,,,
READ-005886,MED-2026-025,STR-0025,,2026-06-16T12:25:14.851053,IOT-MPU6050-001,27.9,50.87,103.4,CLOSED,,,,,,,
READ-005887,MED-2026-025,STR-0025,,2026-06-16T12:55:14.851053,IOT-BH1750-001,23.08,54.93,107.2,CLOSED,,,,,,,
READ-005888,MED-2026-025,STR-0025,,2026-06-16T13:25:14.851053,IOT-LIMIT-001,27.46,55.87,182.2,CLOSED,,,,,,,
READ-005889,MED-2026-025,STR-0025,,2026-06-16T13:55:14.851053,IOT-BH1750-001,23.45,69.31,66.2,CLOSED,,,,,,,
READ-005890,MED-2026-025,STR-0025,,2026-06-16T14:25:14.851053,IOT-LIMIT-001,23.81,55.63,172.3,CLOSED,,,,,,,
READ-005891,MED-2026-025,STR-0025,,2026-06-16T14:55:14.851053,IOT-LIMIT-001,27.01,49.57,178.2,CLOSED,,,,,,,
READ-005892,MED-2026-025,STR-0025,,2026-06-16T15:25:14.851053,IOT-DHT22-001,25.66,44.82,97.1,CLOSED,,,,,,,
READ-005893,MED-2026-025,STR-0025,,2026-06-16T15:55:14.851053,IOT-DHT22-001,26.26,55.1,100.5,CLOSED,,,,,,,
READ-005894,MED-2026-025,STR-0025,,2026-06-16T16:25:14.851053,IOT-MPU6050-001,26.31,52.29,126.8,CLOSED,,,,,,,
READ-005895,MED-2026-025,STR-0025,,2026-06-16T16:55:14.851053,IOT-GPS-001,26.09,49.25,132.9,CLOSED,,,,,,,
READ-005896,MED-2026-025,STR-0025,,2026-06-16T17:25:14.851053,IOT-MPU6050-001,23.78,63,90.4,CLOSED,,,,,,,
READ-005897,MED-2026-025,STR-0025,,2026-06-16T17:55:14.851053,IOT-MPU6050-001,27.01,63.85,59.8,CLOSED,,,,,,,
READ-005898,MED-2026-025,STR-0025,,2026-06-16T18:25:14.851053,IOT-DHT22-001,24.4,44.45,112.1,CLOSED,,,,,,,
READ-005899,MED-2026-025,STR-0025,,2026-06-16T18:55:14.851053,IOT-MPU6050-001,26.63,73.66,96.8,CLOSED,,,,,,,
READ-005900,MED-2026-025,STR-0025,,2026-06-16T19:25:14.851053,IOT-LIMIT-001,27.6,57.25,140.6,CLOSED,,,,,,,
READ-005901,MED-2026-025,STR-0025,,2026-06-16T19:55:14.851053,IOT-LIMIT-001,22.93,55.25,135.1,CLOSED,,,,,,,
READ-005902,MED-2026-025,STR-0025,,2026-06-16T20:25:14.851053,IOT-BH1750-001,26.31,49.09,144.8,CLOSED,,,,,,,
READ-005903,MED-2026-025,STR-0025,,2026-06-16T20:55:14.851053,IOT-MPU6050-001,19.32,50.59,86.4,CLOSED,,,,,,,
READ-005904,MED-2026-025,STR-0025,,2026-06-16T21:25:14.851053,IOT-HX711-001,27.49,61.95,128.2,CLOSED,,,,,,,
READ-005905,MED-2026-025,STR-0025,,2026-06-16T21:55:14.851053,IOT-BH1750-001,22.32,59.54,181.1,CLOSED,,,,,,,
READ-005906,MED-2026-025,STR-0025,,2026-06-16T22:25:14.851053,IOT-HX711-001,22.9,54.57,121.5,CLOSED,,,,,,,
READ-005907,MED-2026-025,STR-0025,,2026-06-16T22:55:14.851053,IOT-DHT22-001,25.49,66.06,89.8,CLOSED,,,,,,,
READ-005908,MED-2026-025,STR-0025,,2026-06-16T23:25:14.851053,IOT-GPS-001,25.93,58.17,75.2,CLOSED,,,,,,,
READ-005909,MED-2026-025,STR-0025,,2026-06-16T23:55:14.851053,IOT-LIMIT-001,27.09,49.87,164.7,CLOSED,,,,,,,
READ-005910,MED-2026-025,STR-0025,,2026-06-17T00:25:14.851053,IOT-LIMIT-001,22.26,61.77,147.2,CLOSED,,,,,,,
READ-005911,MED-2026-025,STR-0025,,2026-06-17T00:55:14.851053,IOT-HX711-001,22.28,66.2,114.3,CLOSED,,,,,,,
READ-005912,MED-2026-025,STR-0025,,2026-06-17T01:25:14.851053,IOT-BH1750-001,24.97,51.32,127.7,CLOSED,,,,,,,
READ-005913,MED-2026-025,STR-0025,,2026-06-17T01:55:14.851053,IOT-BH1750-001,24.71,55.68,100.1,CLOSED,,,,,,,
READ-005914,MED-2026-025,STR-0025,,2026-06-17T02:25:14.851053,IOT-LIMIT-001,21.59,62.01,114.9,CLOSED,,,,,,,
READ-005915,MED-2026-025,STR-0025,,2026-06-17T02:55:14.851053,IOT-LIMIT-001,27.07,65.86,95.8,CLOSED,,,,,,,
READ-005916,MED-2026-025,STR-0025,,2026-06-17T03:25:14.851053,IOT-HX711-001,24.97,60.91,151.1,CLOSED,,,,,,,
READ-005917,MED-2026-025,STR-0025,,2026-06-17T03:55:14.851053,IOT-HX711-001,20.06,62.58,159.6,CLOSED,,,,,,,
READ-005918,MED-2026-025,STR-0025,,2026-06-17T04:25:14.851053,IOT-BH1750-001,28.46,53.56,155.3,CLOSED,,,,,,,
READ-005919,MED-2026-025,STR-0025,,2026-06-17T04:55:14.851053,IOT-DHT22-001,26.93,53.51,158.3,CLOSED,,,,,,,
READ-005920,MED-2026-025,STR-0025,,2026-06-17T05:25:14.851053,IOT-MPU6050-001,25.42,53.24,118.6,CLOSED,,,,,,,
READ-005921,MED-2026-025,STR-0025,,2026-06-17T05:55:14.851053,IOT-LIMIT-001,23.95,50.21,112.5,CLOSED,,,,,,,
READ-005922,MED-2026-025,STR-0025,,2026-06-17T06:25:14.851053,IOT-LIMIT-001,24.83,56.62,99.8,CLOSED,,,,,,,
READ-005923,MED-2026-025,STR-0025,,2026-06-17T06:55:14.851053,IOT-GPS-001,27.76,55.58,133.5,CLOSED,,,,,,,
READ-005924,MED-2026-025,STR-0025,,2026-06-17T07:25:14.851053,IOT-HX711-001,24.67,63.18,160.6,CLOSED,,,,,,,
READ-005925,MED-2026-025,STR-0025,,2026-06-17T07:55:14.851053,IOT-HX711-001,20.97,62.69,79.4,CLOSED,,,,,,,
READ-005926,MED-2026-025,STR-0025,,2026-06-17T08:25:14.851053,IOT-BH1750-001,22.82,52.89,87.6,CLOSED,,,,,,,
READ-005927,MED-2026-025,STR-0025,,2026-06-17T08:55:14.851053,IOT-GPS-001,23.99,61.4,175.8,CLOSED,,,,,,,
READ-005928,MED-2026-025,STR-0025,,2026-06-17T09:25:14.851053,IOT-MPU6050-001,25.36,55.82,77.4,CLOSED,,,,,,,
READ-005929,MED-2026-025,STR-0025,,2026-06-17T09:55:14.851053,IOT-BH1750-001,24.82,54.7,190.5,CLOSED,,,,,,,
READ-005930,MED-2026-025,STR-0025,,2026-06-17T10:25:14.851053,IOT-BH1750-001,31.22,50.77,63.1,CLOSED,,,,,,,
READ-005931,MED-2026-025,STR-0025,,2026-06-17T10:55:14.851053,IOT-HX711-001,25.25,49.7,122.8,CLOSED,,,,,,,
READ-005932,MED-2026-025,STR-0025,,2026-06-17T11:25:14.851053,IOT-BH1750-001,21.68,52.01,89.7,CLOSED,,,,,,,
READ-005933,MED-2026-025,STR-0025,,2026-06-17T11:55:14.851053,IOT-GPS-001,23.99,55.66,114,CLOSED,,,,,,,
READ-005934,MED-2026-025,STR-0025,,2026-06-17T12:25:14.851053,IOT-LIMIT-001,24.76,61.03,117.3,CLOSED,,,,,,,
READ-005935,MED-2026-025,STR-0025,,2026-06-17T12:55:14.851053,IOT-GPS-001,27.55,62.47,96.5,CLOSED,,,,,,,
READ-005936,MED-2026-025,STR-0025,,2026-06-17T13:25:14.851053,IOT-MPU6050-001,27.67,51.91,132.7,CLOSED,,,,,,,
READ-005937,MED-2026-025,STR-0025,,2026-06-17T13:55:14.851053,IOT-LIMIT-001,25.86,56.33,109.7,CLOSED,,,,,,,
READ-005938,MED-2026-025,STR-0025,,2026-06-17T14:25:14.851053,IOT-GPS-001,24.23,64.71,88,CLOSED,,,,,,,
READ-005939,MED-2026-025,STR-0025,,2026-06-17T14:55:14.851053,IOT-LIMIT-001,25.24,48.38,89.6,CLOSED,,,,,,,
READ-005940,MED-2026-025,STR-0025,,2026-06-17T15:25:14.851053,IOT-LIMIT-001,24.19,53.02,113.9,CLOSED,,,,,,,
READ-005941,MED-2026-025,STR-0025,,2026-06-17T15:55:14.851053,IOT-GPS-001,23.67,50.71,128.9,CLOSED,,,,,,,
READ-005942,MED-2026-025,STR-0025,,2026-06-17T16:25:14.851053,IOT-BH1750-001,25.32,58.27,103.3,CLOSED,,,,,,,
READ-005943,MED-2026-025,STR-0025,,2026-06-17T16:55:14.851053,IOT-MPU6050-001,27.77,54.32,59.9,CLOSED,,,,,,,
READ-005944,MED-2026-025,STR-0025,,2026-06-17T17:25:14.851053,IOT-BH1750-001,26.21,50.56,167.8,CLOSED,,,,,,,
READ-005945,MED-2026-025,STR-0025,,2026-06-17T17:55:14.851053,IOT-BH1750-001,21.64,48.15,79.8,CLOSED,,,,,,,
READ-005946,MED-2026-025,STR-0025,,2026-06-17T18:25:14.851053,IOT-BH1750-001,26.87,56.7,142.1,CLOSED,,,,,,,
READ-005947,MED-2026-025,STR-0025,,2026-06-17T18:55:14.851053,IOT-DHT22-001,24.06,49.41,119.7,CLOSED,,,,,,,
READ-005948,MED-2026-025,STR-0025,,2026-06-17T19:25:14.851053,IOT-DHT22-001,26.54,67.24,101,CLOSED,,,,,,,
READ-005949,MED-2026-025,STR-0025,,2026-06-17T19:55:14.851053,IOT-DHT22-001,24.49,62.77,84,CLOSED,,,,,,,
READ-005950,MED-2026-025,STR-0025,,2026-06-17T20:25:14.851053,IOT-LIMIT-001,25.11,58.46,106.5,CLOSED,,,,,,,
READ-005951,MED-2026-025,STR-0025,,2026-06-17T20:55:14.851053,IOT-GPS-001,24.28,52.46,112.7,CLOSED,,,,,,,
READ-005952,MED-2026-025,STR-0025,,2026-06-17T21:25:14.851053,IOT-GPS-001,26.48,56.25,151.4,CLOSED,,,,,,,
READ-005953,MED-2026-025,STR-0025,,2026-06-17T21:55:14.851053,IOT-HX711-001,26.21,67.38,106.4,CLOSED,,,,,,,
READ-005954,MED-2026-025,STR-0025,,2026-06-17T22:25:14.851053,IOT-BH1750-001,26.55,53.97,190.9,CLOSED,,,,,,,
READ-005955,MED-2026-025,STR-0025,,2026-06-17T22:55:14.851053,IOT-HX711-001,25.54,57.82,116.4,CLOSED,,,,,,,
READ-005956,MED-2026-025,STR-0025,,2026-06-17T23:25:14.851053,IOT-LIMIT-001,26.1,71.1,71.3,CLOSED,,,,,,,
READ-005957,MED-2026-025,STR-0025,,2026-06-17T23:55:14.851053,IOT-MPU6050-001,21.41,53.86,112.4,CLOSED,,,,,,,
READ-005958,MED-2026-025,STR-0025,,2026-06-18T00:25:14.851053,IOT-HX711-001,24.15,63.09,129.1,CLOSED,,,,,,,
READ-005959,MED-2026-025,STR-0025,,2026-06-18T00:55:14.851053,IOT-MPU6050-001,28.18,62.51,73.6,CLOSED,,,,,,,
READ-005960,MED-2026-025,STR-0025,,2026-06-18T01:25:14.851053,IOT-MPU6050-001,24.46,60.68,119.8,CLOSED,,,,,,,
READ-005961,MED-2026-025,STR-0025,,2026-06-18T01:55:14.851053,IOT-DHT22-001,27.39,44.77,132.9,CLOSED,,,,,,,
READ-005962,MED-2026-025,STR-0025,,2026-06-18T02:25:14.851053,IOT-BH1750-001,23.78,59.45,129.8,CLOSED,,,,,,,
READ-005963,MED-2026-025,STR-0025,,2026-06-18T02:55:14.851053,IOT-HX711-001,28.41,44.38,90.2,CLOSED,,,,,,,
READ-005964,MED-2026-025,STR-0025,,2026-06-18T03:25:14.851053,IOT-GPS-001,26.05,61.4,80.5,CLOSED,,,,,,,
READ-005965,MED-2026-025,STR-0025,,2026-06-18T03:55:14.851053,IOT-MPU6050-001,27.35,72.85,127.9,CLOSED,,,,,,,
READ-005966,MED-2026-025,STR-0025,,2026-06-18T04:25:14.851053,IOT-HX711-001,27.1,44.66,114.7,CLOSED,,,,,,,
READ-005967,MED-2026-025,STR-0025,,2026-06-18T04:55:14.851053,IOT-LIMIT-001,26.83,66.82,132.9,CLOSED,,,,,,,
READ-005968,MED-2026-025,STR-0025,,2026-06-18T05:25:14.851053,IOT-BH1750-001,25.95,68.01,119.6,CLOSED,,,,,,,
READ-005969,MED-2026-025,STR-0025,,2026-06-18T05:55:14.851053,IOT-GPS-001,26.16,57.65,85.9,CLOSED,,,,,,,
READ-005970,MED-2026-025,STR-0025,,2026-06-18T06:25:14.851053,IOT-GPS-001,24.05,64.46,168.9,CLOSED,,,,,,,
READ-005971,MED-2026-025,STR-0025,,2026-06-18T06:55:14.851053,IOT-GPS-001,24.12,50.45,200,CLOSED,,,,,,,
READ-005972,MED-2026-025,STR-0025,,2026-06-18T07:25:14.851053,IOT-LIMIT-001,26.45,59.28,130.9,CLOSED,,,,,,,
READ-005973,MED-2026-025,STR-0025,,2026-06-18T07:55:14.851053,IOT-LIMIT-001,27.51,64.65,114.2,CLOSED,,,,,,,
READ-005974,MED-2026-025,STR-0025,,2026-06-18T08:25:14.851053,IOT-BH1750-001,22.68,59.71,165.2,CLOSED,,,,,,,
READ-005975,MED-2026-025,STR-0025,,2026-06-18T08:55:14.851053,IOT-LIMIT-001,26.52,58.06,146.1,CLOSED,,,,,,,
READ-005976,MED-2026-025,STR-0025,,2026-06-18T09:25:14.851053,IOT-DHT22-001,23.63,49.45,98.2,CLOSED,,,,,,,
READ-005977,MED-2026-025,STR-0025,,2026-06-18T09:55:14.851053,IOT-BH1750-001,28.19,58.34,130.1,CLOSED,,,,,,,
READ-005978,MED-2026-025,STR-0025,,2026-06-18T10:25:14.851053,IOT-GPS-001,26.68,50.95,113.5,CLOSED,,,,,,,
READ-005979,MED-2026-025,STR-0025,,2026-06-18T10:55:14.851053,IOT-DHT22-001,24.31,52.93,118.9,CLOSED,,,,,,,
READ-005980,MED-2026-025,STR-0025,,2026-06-18T11:25:14.851053,IOT-DHT22-001,23.63,64.32,67.9,CLOSED,,,,,,,
READ-005981,MED-2026-025,STR-0025,,2026-06-18T11:55:14.851053,IOT-GPS-001,26.67,62.93,158.2,CLOSED,,,,,,,
READ-005982,MED-2026-025,STR-0025,,2026-06-18T12:25:14.851053,IOT-DHT22-001,28.4,54.18,129.1,CLOSED,,,,,,,
READ-005983,MED-2026-025,STR-0025,,2026-06-18T12:55:14.851053,IOT-HX711-001,25.57,63.47,170.7,CLOSED,,,,,,,
READ-005984,MED-2026-025,STR-0025,,2026-06-18T13:25:14.851053,IOT-MPU6050-001,22.46,54.22,109.7,CLOSED,,,,,,,
